"branch","row_id","company_identifier","account_identifier","campaign_identifier","adset_identifier","ad_identifier","creative_identifier","current_primary_decision_shown_to_operator","current_internal_segment","legacy_segment","legacy_action","recommended_action","actionability_state","reason_tags","spend","purchases","impressions","age_days","active_days","active_status","roas","cpa","recent_roas","recent_cpa","recent_purchases","recent_impressions","long90_roas","trend_roas_ratio","active_benchmark_scope","active_benchmark_label","active_benchmark_roas","active_benchmark_cpa","peer_median_spend","benchmark_reliability","source_trust_flags","campaign_context_blocker_flags","queue_eligible","apply_eligible","push_readiness","warnings_shown_in_ui_or_instruction_fields","instruction_headline","reason_summary","source_artifact_generated_at","source_artifact_window_start","source_artifact_window_end","source_artifact_kind"
"pr74","company-03|company-03-account-01|company-03-campaign-01|company-03-adset-01|company-03-creative-05","company-03","company-03-account-01","company-03-campaign-01","company-03-adset-01",,"company-03-creative-05","Not Enough Data","creative_learning_incomplete","Cut","pause","keep_in_test","review_only","","132.06","1","47685",,,"true","1.37","132.06","3.5","51.56","1","17975","1.37",,"account","Account-wide","6.94","19.68","91.29","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Not Enough Data: company-03-creative-05","Deterministic engine keeps this in test against the format + age benchmark.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-03|company-03-account-01|company-03-campaign-01|company-03-adset-01|company-03-creative-06","company-03","company-03-account-01","company-03-campaign-01","company-03-adset-01",,"company-03-creative-06","Refresh","fatigued_winner","Watch","watch","refresh_replace","blocked","","126.84","6","51248",,,"true","6.97","21.14","0","0","0","2277","4.53",,"account","Account-wide","6.79","19.68","91.29","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Refresh: company-03-creative-06","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-03|company-03-account-01|company-03-campaign-01|company-03-adset-01|company-03-creative-07","company-03","company-03-account-01","company-03-campaign-01","company-03-adset-01",,"company-03-creative-07","Test More","promising_under_sampled","Watch","watch","keep_in_test","review_only","","101.16","4","31520",,,"true","5.49","25.29","0","0","0","2120","4.18",,"account","Account-wide","6.94","19.68","104.13","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-03-creative-07","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-03|company-03-account-01|company-03-campaign-01|company-03-adset-01|company-03-creative-08","company-03","company-03-account-01","company-03-campaign-01","company-03-adset-01",,"company-03-creative-08","Test More","promising_under_sampled","Watch","watch","keep_in_test","review_only","","81.42","5","22039",,,"true","9.67","16.28","5.33","30.58","1","7163","7.47",,"account","Account-wide","6.79","20.89","114","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-03-creative-08","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-03|company-03-account-01|company-03-campaign-01|company-03-adset-01|company-03-creative-09","company-03","company-03-account-01","company-03-campaign-01","company-03-adset-01",,"company-03-creative-09","Not Enough Data","creative_learning_incomplete","Test More","test_more","refresh_replace","blocked","","48.11","0","13885",,,"true","0","0","0","0","0","2265","3.38",,"account","Account-wide","6.9","20.63","101.16","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Not Enough Data: company-03-creative-09","Deterministic engine treats this as fatigue-driven decay that needs replacement, not more budget.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-03|company-03-account-01|company-03-campaign-01|company-03-adset-01|company-03-creative-10","company-03","company-03-account-01","company-03-campaign-01","company-03-adset-01",,"company-03-creative-10","Test More","promising_under_sampled","Test More","test_more","keep_in_test","review_only","","31.68","2","8614",,,"true","8.09","15.84","0","0","0","880","8.32",,"account","Account-wide","6.79","20.89","114","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Performance slips back toward target instead of materially beating it.|A high-severity promo or blocker changes the account posture.|Top GEO economics or serviceability constraints tighten.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-03-creative-10","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-01|company-04-adset-01|company-04-creative-01","company-04","company-04-account-01","company-04-campaign-01","company-04-adset-01",,"company-04-creative-01","Watch","hold_monitor","Watch","watch","keep_in_test","review_only","","207.63","3","8480",,,"true","0.8","69.21","0","0","0","32","0.8",,"account","Account-wide","1.06","54.02","122.97","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Watch: company-04-creative-01","Deterministic engine keeps this in test against the format + age benchmark.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-02|company-04-adset-02|company-04-creative-02","company-04","company-04-account-01","company-04-campaign-02","company-04-adset-02",,"company-04-creative-02","Test More","promising_under_sampled","Watch","watch","keep_in_test","review_only","","106.59","5","5413",,,"true","2.66","21.32","2.36","24","4","4989","2.66",,"account","Account-wide","0.92","62.11","134.97","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-04-creative-02","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-01|company-04-adset-01|company-04-creative-03","company-04","company-04-account-01","company-04-campaign-01","company-04-adset-01",,"company-04-creative-03","Test More","promising_under_sampled","Watch","watch","refresh_replace","blocked","","106.06","2","4026",,,"true","1.07","53.03","1.52","37.27","2","2651","1.07",,"account","Account-wide","0.92","62.11","134.97","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-04-creative-03","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-03|company-04-adset-03|company-04-creative-04","company-04","company-04-account-01","company-04-campaign-03","company-04-adset-03",,"company-04-creative-04","Not eligible for evaluation","contextual_only","Test More","test_more","keep_in_test","blocked","","28.32","0","737",,,"true","0","0","0","0","0","50","0",,"account","Account-wide","1.04","55","124.65","strong","{""evidenceSource"":""live"",""trustState"":""inactive_or_immaterial"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Use as context: company-04-creative-04","Promising, but creative is inactive or immaterial for primary action.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-01|company-04-adset-01|company-04-creative-05","company-04","company-04-account-01","company-04-campaign-01","company-04-adset-01",,"company-04-creative-05","Test More","promising_under_sampled","Test More","test_more","keep_in_test","review_only","","27.38","2","875",,,"true","3.17","13.69","3.17","13.69","2","875","3.17",,"account","Account-wide","0.92","62.11","134.97","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Test More: company-04-creative-05","Promising relative signal, but the sample is still light. Keep testing until the evidence matures.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-04|company-04-adset-02|company-04-creative-06","company-04","company-04-account-01","company-04-campaign-04","company-04-adset-02",,"company-04-creative-06","Not eligible for evaluation","contextual_only","Test More","test_more","keep_in_test","blocked","","27.18","0","1370",,,"true","0","0",,,,,"0",,"account","Account-wide","1.04","55","124.65","strong","{""evidenceSource"":""live"",""trustState"":""inactive_or_immaterial"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Use as context: company-04-creative-06","Promising, but creative is inactive or immaterial for primary action.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-01|company-04-adset-01|company-04-creative-07","company-04","company-04-account-01","company-04-campaign-01","company-04-adset-01",,"company-04-creative-07","Not eligible for evaluation","contextual_only","Test More","test_more","keep_in_test","blocked","","20.44","0","476",,,"true","0","0","0","0","0","2","0",,"account","Account-wide","1.04","55","124.65","strong","{""evidenceSource"":""live"",""trustState"":""inactive_or_immaterial"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Use as context: company-04-creative-07","Promising, but creative is inactive or immaterial for primary action.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-01|company-04-adset-01|company-04-creative-08","company-04","company-04-account-01","company-04-campaign-01","company-04-adset-01",,"company-04-creative-08","Not eligible for evaluation","contextual_only","Test More","test_more","keep_in_test","blocked","","12.65","0","429",,,"true","0","0","0","0","0","96","0",,"account","Account-wide","1.04","55","124.65","strong","{""evidenceSource"":""live"",""trustState"":""inactive_or_immaterial"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Use as context: company-04-creative-08","Promising, but creative is inactive or immaterial for primary action.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-03|company-04-adset-03|company-04-creative-09","company-04","company-04-account-01","company-04-campaign-03","company-04-adset-03",,"company-04-creative-09","Not Enough Data","false_winner_low_evidence","Test More","test_more","keep_in_test","review_only","","1.67","1","35",,,"true","38.92","1.67","0","0","0","23","3",,"account","Account-wide","0.92","62.11","134.97","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Not Enough Data: company-04-creative-09","Deterministic engine keeps this in test against the format + age benchmark.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-04|company-04-account-01|company-04-campaign-05|company-04-adset-04|company-04-creative-10","company-04","company-04-account-01","company-04-campaign-05","company-04-adset-04",,"company-04-creative-10","Not eligible for evaluation","contextual_only","Test More","test_more","block_deploy","blocked","","0.78","0","30",,,"true","0","0","0","0","0","20","0",,"account","Account-wide","1.04","55","124.65","strong","{""evidenceSource"":""live"",""trustState"":""inactive_or_immaterial"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Target pack is not configured yet.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Use as context: company-04-creative-10","Promising, but creative is inactive or immaterial for primary action.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-05|company-05-account-01|company-05-campaign-01|company-05-adset-01|company-05-creative-01","company-05","company-05-account-01","company-05-campaign-01","company-05-adset-01",,"company-05-creative-01","Protect","protected_winner","Watch","watch","hold_no_touch","blocked","","13373.07","3","85373",,,"true","2.62","4457.69","2.63","5135.63","1","35490","2.46",,"account","Account-wide","2.98","2725.61","8749.08","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Protect: company-05-creative-01","Deterministic engine marks this as a shipped winner that should stay protected.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-05|company-05-account-01|company-05-campaign-02|company-05-adset-01|company-05-creative-02","company-05","company-05-account-01","company-05-campaign-02","company-05-adset-01",,"company-05-creative-02","Protect","protected_winner","Scale","scale_hard","hold_no_touch","blocked","","10445.82","13","117341",,,"true","10.85","803.52","12.75","742.55","6","52313","8.72",,"account","Account-wide","2.8","2837.63","8749.08","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","blocked_from_push","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Protect: company-05-creative-02","Deterministic engine marks this as a shipped winner that should stay protected.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-05|company-05-account-01|company-05-campaign-03|company-05-adset-02|company-05-creative-03","company-05","company-05-account-01","company-05-campaign-03","company-05-adset-02",,"company-05-creative-03","Cut","spend_waste","Cut","pause","block_deploy","review_only","","10022.46","1","98354",,,"true","0.8","10022.46","0.8","10022.46","1","98354","0.72",,"account","Account-wide","2.98","2725.61","8749.08","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-05-creative-03","Deterministic engine blocks deployment because downside risk outweighs current upside.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-05|company-05-account-01|company-05-campaign-03|company-05-adset-02|company-05-creative-04","company-05","company-05-account-01","company-05-campaign-03","company-05-adset-02",,"company-05-creative-04","Watch","hold_monitor","Scale","scale_hard","keep_in_test","review_only","","8749.08","6","61038",,,"true","7.91","1458.18","7.91","1458.18","6","61039","7.91",,"account","Account-wide","2.8","2837.63","10022.46","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","read_only_insight","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Keep monitoring efficiency drift after deployment.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Watch: company-05-creative-04","Deterministic engine keeps this in test against the family benchmark.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-05|company-05-account-01|company-05-campaign-04|company-05-adset-03|company-05-creative-05","company-05","company-05-account-01","company-05-campaign-04","company-05-adset-03",,"company-05-creative-05","Cut","spend_waste","Cut","pause","keep_in_test","review_only","","6470.74","0","161340",,,"true","0","0","0","0","0","59271","0",,"account","Account-wide","2.89","2781.62","9385.77","strong","{""evidenceSource"":""live"",""trustState"":""degraded_missing_truth"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""limited"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Confirm there is no purchase evidence before stopping this test creative.|Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-05-creative-05","Spend is already meaningful enough to move past early learning, and there is still no purchase proof. Treat this as a Cut candidate for operator review.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
"pr74","company-05|company-05-account-01|company-05-campaign-02|company-05-adset-01|company-05-creative-06","company-05","company-05-account-01","company-05-campaign-02","company-05-adset-01",,"company-05-creative-06","Cut","spend_waste","Cut","pause","block_deploy","review_only","","5996.98","1","26697",,,"true","1.33","5996.98","0","0","0","1232","4.72",,"account","Account-wide","2.98","2725.61","10022.46","strong","{""evidenceSource"":""live"",""trustState"":""live_confident"",""activeStatusSource"":""campaign_and_adset"",""previewWindow"":""ready"",""baselineReliability"":""strong""}","{""campaignContextLimited"":false,""deploymentCompatibility"":""compatible"",""campaignStatus"":""ACTIVE"",""adSetStatus"":""ACTIVE"",""activeStatusSource"":""campaign_and_adset""}","false","false","operator_review_required","Commercial truth is filled in and primary 30d signal becomes strong enough for another mode.|A promo, blocker, or material GEO constraint becomes active.|primary 30d purchases and spend reach meaningful signal volume.|Higher signal depth would improve target precision.|missing_input:Country economics are not configured for the live decision window.|missing_input:Site health and stock pressure constraints are not configured.","Cut: company-05-creative-06","Deterministic engine blocks deployment because downside risk outweighs current upside.","2026-04-24T21:26:56.219Z","2026-03-26","2026-04-24","committed_sanitized_artifact_not_fresh_local_rerun"
