rowId,companyId,accountId,campaignId,adSetId,creativeId,currentOperatorDecision,v2PrimaryDecision,v2Actionability,v2Confidence,v2ReasonTags,v2RiskLevel,v2ProblemClass,v2QueueEligible,v2ApplyEligible,spend,purchases,impressions,roas,cpa,recentRoas,recentPurchases,longWindowRoas,activeBenchmarkRoas,activeBenchmarkCpa,peerMedianSpend,activeStatus,campaignStatus,adSetStatus,campaignAdsetBlockerFlags,trustSourceProvenanceFlags,changedFromCurrent
company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-58,company-06,company-06-account-01,company-06-campaign-01,company-06-adset-02,company-06-creative-58,Diagnose,Diagnose,diagnose,84,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,0.12,0,65,0,0,0,0,2.69,5.69,12.14,32.68,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-59,company-06,company-06-account-01,company-06-campaign-01,company-06-adset-02,company-06-creative-59,Diagnose,Diagnose,diagnose,84,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,0.11,0,136,0,0,0,0,4.14,5.69,12.14,32.68,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-60,company-06,company-06-account-01,company-06-campaign-01,company-06-adset-02,company-06-creative-60,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,0.09,0,21,0,0,0,0,0,5.69,12.14,32.68,true,ACTIVE,ACTIVE,,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-06|company-06-account-01|company-06-campaign-01|company-06-adset-01|company-06-creative-61,company-06,company-06-account-01,company-06-campaign-01,company-06-adset-01,company-06-creative-61,Diagnose,Diagnose,diagnose,84,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,0.05,0,31,0,0,,,5.74,5.69,12.14,32.68,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-62,company-06,company-06-account-01,company-06-campaign-01,company-06-adset-02,company-06-creative-62,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,0.05,0,34,0,0,,,0,5.69,12.14,32.68,true,ACTIVE,ACTIVE,,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-06|company-06-account-01|company-06-campaign-01|company-06-adset-01|company-06-creative-63,company-06,company-06-account-01,company-06-campaign-01,company-06-adset-01,company-06-creative-63,Diagnose,Diagnose,diagnose,84,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,0.05,0,22,0,0,,,3.82,5.69,12.14,32.68,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-06|company-06-account-01|company-06-campaign-01|company-06-adset-01|company-06-creative-64,company-06,company-06-account-01,company-06-campaign-01,company-06-adset-01,company-06-creative-64,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,0.04,0,5,0,0,,,0,5.69,12.14,32.68,true,ACTIVE,ACTIVE,,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-06|company-06-account-01|company-06-campaign-01|company-06-adset-02|company-06-creative-65,company-06,company-06-account-01,company-06-campaign-01,company-06-adset-02,company-06-creative-65,Diagnose,Diagnose,diagnose,84,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,0.02,0,12,0,0,,,34.72,5.69,12.14,32.68,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-06|company-06-account-01|company-06-campaign-01|company-06-adset-01|company-06-creative-66,company-06,company-06-account-01,company-06-campaign-01,company-06-adset-01,company-06-creative-66,Diagnose,Diagnose,diagnose,84,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,0.01,0,15,0,0,,,7.96,5.69,12.14,32.68,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-01,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-01,Cut,Refresh,review_only,84,below_benchmark;creative_refresh_candidate,medium,creative,false,false,2251.4,10,1100484,2.67,225.14,0,0,5.4,3.5,89.18,183.63,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-02,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-02,Protect,Protect,review_only,90,stable_above_benchmark_winner;protect_before_scale,low,creative,false,false,1143.66,16,186230,4.53,71.48,2.69,1,5.36,3.22,91.82,183.63,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-03,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-03,Cut,Refresh,review_only,84,below_benchmark;creative_refresh_candidate,medium,creative,false,false,474.08,1,99938,0.3,474.08,0.35,1,0.3,3.5,89.18,183.63,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-04,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-04,Refresh,Refresh,review_only,84,below_benchmark;creative_refresh_candidate,medium,creative,false,false,460.11,4,98012,2.59,115.03,0,0,7.84,3.5,89.18,183.63,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-05,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-05,Refresh,Refresh,review_only,90,lifetime_strong_recent_decay;refresh_before_cut,high,creative,false,false,445.92,5,132956,7.12,89.18,0.07,1,6.81,3.22,91.82,183.63,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-06,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-06,Cut,Cut,review_only,83,severe_sustained_loser;below_benchmark;no_recent_recovery,high,creative,false,false,357.21,3,89710,1.82,119.07,0,0,1.82,3.5,89.18,183.63,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-07,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-07,Refresh,Diagnose,diagnose,86,strong_history_recent_stop;diagnose_before_refresh,high,data-quality,false,false,277.11,3,65132,5.74,92.37,0,0,6.33,3.22,89.18,183.63,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-08,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-08,Cut,Test More,review_only,69,below_benchmark;degraded_truth;needs_more_delivery,medium,insufficient-signal,false,false,256.52,0,48275,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-09,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-09,Refresh,Test More,review_only,80,around_benchmark;needs_more_delivery,low,insufficient-signal,false,false,200.29,4,71115,3.22,50.07,4.9,1,3.57,3.5,91.82,183.63,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-10,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-10,Refresh,Test More,review_only,78,weak_read_with_conversion;test_more_before_cut,medium,insufficient-signal,false,false,183.63,2,44650,1.68,91.82,2.16,1,3.78,3.5,89.18,200.29,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-11,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-11,Diagnose,Diagnose,diagnose,77,strong_history_recent_stop;diagnose_before_refresh,high,data-quality,false,false,153.14,1,19642,7.22,153.14,0,0,5.99,3.22,89.18,200.29,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-12,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-12,Refresh,Test More,review_only,78,weak_read_with_conversion;test_more_before_cut,medium,insufficient-signal,false,false,151.1,2,144753,1.21,75.55,5.86,1,1.58,3.5,91.82,200.29,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-13,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-13,Diagnose,Test More,review_only,69,degraded_truth;below_peer_spend;confirm_before_cut,medium,insufficient-signal,false,false,104.7,0,22397,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-14,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-14,Diagnose,Test More,review_only,71,around_benchmark;needs_more_delivery,low,insufficient-signal,false,false,103.58,1,16650,3.67,103.58,0,0,3.41,3.22,89.18,200.29,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-15,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-15,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,61.8,0,9292,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-16,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-16,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,61.05,1,10763,2.55,61.05,0,0,3.94,3.5,91.82,200.29,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-17,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-17,Diagnose,Diagnose,diagnose,84,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,56.04,0,11565,0,0,0,0,6.01,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-18,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-18,Diagnose,Test More,review_only,82,thin_data;positive_probe_signal,low,insufficient-signal,false,false,53.76,1,8451,30.11,53.76,57.59,1,16.94,3.22,91.82,200.29,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,true
company-07|company-07-account-01|company-07-campaign-02|company-07-adset-02|company-07-creative-19,company-07,company-07-account-01,company-07-campaign-02,company-07-adset-02,company-07-creative-19,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,52.83,0,335483,0,0,,,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-20,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-20,Diagnose,Test More,review_only,82,thin_data;positive_probe_signal,low,insufficient-signal,false,false,47.43,1,7939,3.5,47.43,3.5,1,3.5,3.22,91.82,200.29,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-21,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-21,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,45.62,0,291586,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-22,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-22,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,45.09,0,9020,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-23,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-23,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,30.47,0,4515,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-24,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-24,Diagnose,Diagnose,diagnose,84,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,25.32,0,3225,0,0,0,0,3.1,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-25,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-25,Diagnose,Test More,review_only,82,thin_data;positive_probe_signal,low,insufficient-signal,false,false,24.29,1,5901,6.84,24.29,6.84,1,6.84,3.22,91.82,200.29,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,true
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-26,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-26,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,19.72,0,3626,0,0,0,0,0.44,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-02|company-07-adset-02|company-07-creative-27,company-07,company-07-account-01,company-07-campaign-02,company-07-adset-02,company-07-creative-27,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,15.83,0,80691,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-28,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-28,Diagnose,Diagnose,diagnose,84,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,14,0,24982,0,0,0,0,10.92,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-07|company-07-account-01|company-07-campaign-02|company-07-adset-02|company-07-creative-29,company-07,company-07-account-01,company-07-campaign-02,company-07-adset-02,company-07-creative-29,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,13.58,0,87318,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-02|company-07-adset-02|company-07-creative-30,company-07,company-07-account-01,company-07-campaign-02,company-07-adset-02,company-07-creative-30,Diagnose,Diagnose,diagnose,75,thin_data;no_recent_conversion,medium,insufficient-signal,false,false,5.4,0,34840,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-31,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-31,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,0.26,0,94,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-07|company-07-account-01|company-07-campaign-01|company-07-adset-01|company-07-creative-32,company-07,company-07-account-01,company-07-campaign-01,company-07-adset-01,company-07-creative-32,Diagnose,Diagnose,diagnose,81,source_inactive_or_immaterial;data_quality_blocker,medium,data-quality,false,false,0.08,0,26,0,0,0,0,0,3.36,90.5,191.96,true,ACTIVE,ACTIVE,,trust_inactive_or_immaterial;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_blocked_from_push,false
company-08|company-08-account-01|company-08-campaign-01|company-08-adset-01|company-08-creative-01,company-08,company-08-account-01,company-08-campaign-01,company-08-adset-01,company-08-creative-01,Cut,Refresh,review_only,77,active_conversions_below_benchmark;refresh_before_cut,high,creative,false,false,8295.35,59,561594,1.29,140.6,1.15,30,1.29,1.82,132.31,370.01,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,true
company-08|company-08-account-02|company-08-campaign-02|company-08-adset-02|company-08-creative-02,company-08,company-08-account-02,company-08-campaign-02,company-08-adset-02,company-08-creative-02,Cut,Refresh,review_only,77,active_conversions_below_benchmark;refresh_before_cut,high,creative,false,false,4365.02,32,137896,1.31,136.41,1.16,20,1.31,1.82,132.31,370.01,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-03|company-08-creative-03,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-03,company-08-creative-03,Cut,Refresh,review_only,75,below_benchmark;creative_refresh_candidate,medium,creative,false,false,1327.85,7,20899,1.12,189.69,0,0,1.12,1.82,132.31,370.01,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-04|company-08-creative-04,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-04,company-08-creative-04,Diagnose,Protect,review_only,90,stable_above_benchmark_winner;protect_before_scale,low,creative,false,false,943.98,11,30483,2.46,85.82,2.36,6,2.46,1.54,134.84,370.01,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-05|company-08-creative-05,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-05,company-08-creative-05,Diagnose,Protect,review_only,90,stable_above_benchmark_winner;protect_before_scale,low,creative,false,false,762.92,7,24263,2.53,108.99,1.88,3,2.53,1.54,134.84,370.01,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-06|company-08-creative-06,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-06,company-08-creative-06,Diagnose,Refresh,review_only,75,below_benchmark;degraded_truth;creative_refresh_candidate,medium,creative,false,false,602.2,4,17330,0.99,150.55,0.52,2,0.89,1.82,132.31,370.01,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-07|company-08-creative-07,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-07,company-08-creative-07,Cut,Test More,review_only,73,below_benchmark;recent_conversion_rebound,medium,insufficient-signal,false,false,587.18,2,17555,0.63,293.59,4.32,2,0.63,1.82,132.31,370.01,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_operator_review_required,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-07|company-08-creative-08,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-07,company-08-creative-08,Diagnose,Protect,review_only,90,stable_above_benchmark_winner;protect_before_scale,low,creative,false,false,525.38,4,15320,2.18,131.35,2.22,2,2.18,1.54,134.84,370.01,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-04|company-08-creative-09,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-04,company-08-creative-09,Diagnose,Test More,review_only,84,promising_under_sampled_winner;protect_scale_precision,medium,insufficient-signal,false,false,513.21,8,16166,4.11,64.15,3.66,3,4.11,1.54,134.84,370.01,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-05|company-08-creative-10,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-05,company-08-creative-10,Diagnose,Test More,review_only,84,promising_under_sampled_winner;protect_scale_precision,medium,insufficient-signal,false,false,447.06,6,13963,4.33,74.51,9.84,4,4.33,1.54,134.84,370.01,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-06|company-08-creative-11,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-06,company-08-creative-11,Diagnose,Diagnose,diagnose,71,weak_read_no_recent_conversion;diagnose_before_action,medium,insufficient-signal,false,false,377.85,2,11524,0.64,188.93,0,0,1.16,1.82,132.31,404.62,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-06|company-08-creative-12,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-06,company-08-creative-12,Diagnose,Diagnose,diagnose,71,weak_read_no_recent_conversion;diagnose_before_action,medium,insufficient-signal,false,false,340.67,2,9403,1.1,170.34,0,0,0.98,1.82,132.31,412.46,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,false
company-08|company-08-account-01|company-08-campaign-01|company-08-adset-01|company-08-creative-13,company-08,company-08-account-01,company-08-campaign-01,company-08-adset-01,company-08-creative-13,Diagnose,Test More,review_only,69,weak_read_with_conversion;test_more_before_cut,medium,insufficient-signal,false,false,336.64,2,22052,0.98,168.32,2,2,0.98,1.82,132.31,412.46,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-07|company-08-creative-14,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-07,company-08-creative-14,Cut,Diagnose,diagnose,80,weak_read_no_recent_conversion;diagnose_before_action,medium,insufficient-signal,false,false,324.83,1,9337,0.38,324.83,0,0,0.38,1.82,132.31,412.46,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_operator_review_required,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-06|company-08-creative-15,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-06,company-08-creative-15,Diagnose,Protect,review_only,90,stable_above_benchmark_winner;protect_before_scale,low,creative,false,false,313.97,2,10205,2.5,156.99,2.44,1,1.99,1.54,132.31,412.46,true,ACTIVE,ACTIVE,,trust_live_confident;evidence_live;baseline_strong;validation_unfavorable;active_source_campaign_and_adset;push_blocked_from_push,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-03|company-08-creative-16,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-03,company-08-creative-16,Diagnose,Test More,review_only,69,degraded_truth;below_peer_spend;confirm_before_cut,medium,insufficient-signal,false,false,226.26,0,5735,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
company-08|company-08-account-02|company-08-campaign-03|company-08-adset-05|company-08-creative-17,company-08,company-08-account-02,company-08-campaign-03,company-08-adset-05,company-08-creative-17,Diagnose,Test More,review_only,69,degraded_truth;below_peer_spend;confirm_before_cut,medium,insufficient-signal,false,false,186.57,0,6303,0,0,0,0,0,1.69,133.27,377.85,true,ACTIVE,ACTIVE,,trust_degraded_missing_truth;evidence_live;baseline_strong;validation_missing;active_source_campaign_and_adset;push_read_only_insight,true
